date,PM25,HMS_Smoke,Background_PM25,Month,Month Number,Year,Fire_Season
2009-03-07,12.513350128115048,0.0,7.230875950555475,March,3,2009,False
2009-03-08,4.8660307348234335,0.0,7.230875950555475,March,3,2009,False
2009-03-09,9.161982789135912,0.0,7.230875950555475,March,3,2009,False
2009-03-10,9.609184824788553,0.0,7.230875950555475,March,3,2009,False
2009-03-11,5.504476353743566,0.0,7.230875950555475,March,3,2009,False
2009-03-12,11.469195077427011,0.0,7.230875950555475,March,3,2009,False
2009-03-13,11.292387410380337,0.0,7.230875950555475,March,3,2009,False
2009-03-14,7.835573060727184,0.0,7.230875950555475,March,3,2009,False
2009-03-15,18.060443234567956,0.0,7.230875950555475,March,3,2009,False
2009-03-16,16.560861289617037,0.0,7.230875950555475,March,3,2009,False
2009-03-17,5.819280225809839,0.0,7.230875950555475,March,3,2009,False
2009-03-18,7.392260493393464,0.0,7.230875950555475,March,3,2009,False
2009-03-19,8.694735274147401,0.0,7.230875950555475,March,3,2009,False
2009-03-20,12.562267230269782,0.0,7.230875950555475,March,3,2009,False
2009-03-21,15.145648133814253,0.0,7.230875950555475,March,3,2009,False
2009-03-22,15.214544321737772,0.0,7.230875950555475,March,3,2009,False
2009-03-23,8.027905154327497,0.0,7.230875950555475,March,3,2009,False
2009-03-24,6.264637706051745,0.0,7.230875950555475,March,3,2009,False
2009-03-25,8.049153112039052,0.0,7.230875950555475,March,3,2009,False
2009-03-26,5.310274603410619,0.0,7.230875950555475,March,3,2009,False
2009-03-27,5.245143586886917,0.0,7.230875950555475,March,3,2009,False
2009-03-28,6.914628840475492,0.0,7.230875950555475,March,3,2009,False
2009-03-29,5.5139175695687,0.0,7.230875950555475,March,3,2009,False
2009-03-30,6.332978798872717,0.0,7.230875950555475,March,3,2009,False
2009-03-31,6.254252891912976,0.0,7.230875950555475,March,3,2009,False
2009-04-01,4.155437529309961,0.0,7.023205039922746,April,4,2009,False
2009-04-02,5.04285607902379,0.0,7.023205039922746,April,4,2009,False
2009-04-03,9.223966727544072,0.0,7.023205039922746,April,4,2009,False
2009-04-04,7.599138807062174,0.0,7.023205039922746,April,4,2009,False
2009-04-05,5.236651480458739,0.0,7.023205039922746,April,4,2009,False
2009-04-06,5.292892332555496,0.0,7.023205039922746,April,4,2009,False
2009-04-07,4.562229098543341,0.0,7.023205039922746,April,4,2009,False
2009-04-08,17.713800517879733,0.0,7.023205039922746,April,4,2009,False
2009-04-09,10.056881814294716,0.0,7.023205039922746,April,4,2009,False
2009-04-10,5.923049552200615,0.0,7.023205039922746,April,4,2009,False
2009-04-11,16.17683933208898,0.0,7.023205039922746,April,4,2009,False
2009-04-12,10.972190177167725,0.0,7.023205039922746,April,4,2009,False
2009-04-13,7.882828363697683,0.0,7.023205039922746,April,4,2009,False
2009-04-14,9.287447373075848,0.0,7.023205039922746,April,4,2009,False
2009-04-15,11.265118115495778,0.0,7.023205039922746,April,4,2009,False
2009-04-16,12.184327890457103,0.0,7.023205039922746,April,4,2009,False
2009-04-17,11.2236351424967,0.0,7.023205039922746,April,4,2009,False
2009-04-18,11.50248968979822,0.0,7.023205039922746,April,4,2009,False
2009-04-19,2.5720269774712814,0.0,7.023205039922746,April,4,2009,False
2009-04-20,4.843927074223629,0.0,7.023205039922746,April,4,2009,False
2009-04-21,8.50887396259298,0.0,7.023205039922746,April,4,2009,False
2009-04-22,5.134684437947298,0.0,7.023205039922746,April,4,2009,False
2009-04-23,10.426576035964667,0.0,7.023205039922746,April,4,2009,False
2009-04-24,7.981353655321291,0.0,7.023205039922746,April,4,2009,False
2009-04-25,5.073678629562666,0.0,7.023205039922746,April,4,2009,False
2009-04-26,8.356731621107862,0.0,7.023205039922746,April,4,2009,False
2009-04-27,5.185672811218841,0.0,7.023205039922746,April,4,2009,False
2009-04-28,5.91018486434163,0.0,7.023205039922746,April,4,2009,False
2009-04-29,9.24291115050912,0.0,7.023205039922746,April,4,2009,False
2009-04-30,4.594066648725093,0.0,7.023205039922746,April,4,2009,False
2009-05-01,2.5362515941710573,0.0,7.023205039922746,May,5,2009,True
2009-05-02,7.710958113298827,0.0,7.023205039922746,May,5,2009,True
2009-05-03,8.554492079304275,0.0,7.023205039922746,May,5,2009,True
2009-05-04,6.079011380928509,0.0,7.023205039922746,May,5,2009,True
2009-05-05,10.411922132624978,0.0,7.023205039922746,May,5,2009,True
2009-05-06,7.0754762188383635,0.0,7.023205039922746,May,5,2009,True
2009-05-07,3.5632342809530644,0.0,7.023205039922746,May,5,2009,True
2009-05-08,5.048283044345459,0.0,7.023205039922746,May,5,2009,True
2009-05-09,5.881128511999824,0.0,7.023205039922746,May,5,2009,True
2009-05-10,3.954043488993421,0.0,7.023205039922746,May,5,2009,True
2009-05-11,8.343247177317728,0.0,7.023205039922746,May,5,2009,True
2009-05-12,8.872240569560612,0.0,7.023205039922746,May,5,2009,True
2009-05-13,3.9597941190106347,0.0,7.023205039922746,May,5,2009,True
2009-05-14,6.051956058633457,0.0,7.023205039922746,May,5,2009,True
2009-05-15,10.110586270501328,0.0,7.023205039922746,May,5,2009,True
2009-05-16,4.107034259638201,0.0,7.023205039922746,May,5,2009,True
2009-05-17,6.47874219508512,0.0,7.023205039922746,May,5,2009,True
2009-05-18,6.929001908210581,0.0,7.023205039922746,May,5,2009,True
2009-05-19,7.813106147181817,0.0,7.023205039922746,May,5,2009,True
2009-05-20,8.912951522441487,0.0,7.023205039922746,May,5,2009,True
2009-05-21,9.279604598326692,0.0,7.023205039922746,May,5,2009,True
2009-05-22,10.039652293677587,0.0,7.023205039922746,May,5,2009,True
2009-05-23,12.592308299539763,0.0,7.023205039922746,May,5,2009,True
2009-05-24,9.917376133269189,0.0,7.023205039922746,May,5,2009,True
2009-05-25,11.70269903954514,0.0,7.023205039922746,May,5,2009,True
2009-05-26,7.470704063770467,0.0,7.023205039922746,May,5,2009,True
2009-05-27,8.346041292259805,0.0,7.023205039922746,May,5,2009,True
2009-05-28,4.033676556164048,1.0,7.023205039922746,May,5,2009,True
2009-05-29,7.764209912554604,0.0,7.023205039922746,May,5,2009,True
2009-05-30,8.600711011369686,0.0,7.023205039922746,May,5,2009,True
2009-05-31,5.479954336042326,0.0,7.023205039922746,May,5,2009,True
2009-06-01,11.770121751774017,0.0,7.023205039922746,June,6,2009,True
2009-06-02,7.5339247001170495,0.0,7.023205039922746,June,6,2009,True
2009-06-03,5.483658474646454,0.0,7.023205039922746,June,6,2009,True
2009-06-04,6.937543847839762,0.0,7.023205039922746,June,6,2009,True
2009-06-05,9.691157269796458,0.0,7.023205039922746,June,6,2009,True
2009-06-06,6.945401316050593,0.0,7.023205039922746,June,6,2009,True
2009-06-07,9.837128822409369,0.0,7.023205039922746,June,6,2009,True
2009-06-08,4.915721209537144,0.0,7.023205039922746,June,6,2009,True
2009-06-09,5.019605447062773,0.0,7.023205039922746,June,6,2009,True
2009-06-10,6.847604683959123,0.0,7.023205039922746,June,6,2009,True
2009-06-11,6.516165764645377,0.0,7.023205039922746,June,6,2009,True
2009-06-12,6.830407126265577,0.0,7.023205039922746,June,6,2009,True
2009-06-13,5.261435212311564,0.0,7.023205039922746,June,6,2009,True
2009-06-14,7.4673148835427,0.0,7.023205039922746,June,6,2009,True
2009-06-15,6.453630398438811,0.0,7.023205039922746,June,6,2009,True
2009-06-16,4.380932589685621,0.0,7.023205039922746,June,6,2009,True
2009-06-17,5.391939103605475,0.0,7.023205039922746,June,6,2009,True
2009-06-18,7.030230293698858,0.0,7.023205039922746,June,6,2009,True
2009-06-19,5.934987060662756,0.0,7.023205039922746,June,6,2009,True
2009-06-20,6.407597448592265,0.0,7.023205039922746,June,6,2009,True
2009-06-21,4.033720167784668,0.0,7.023205039922746,June,6,2009,True
2009-06-22,11.243982415935166,0.0,7.023205039922746,June,6,2009,True
2009-06-23,10.098618872367094,0.0,7.023205039922746,June,6,2009,True
2009-06-24,6.603477946721801,0.0,7.023205039922746,June,6,2009,True
2009-06-25,8.678979248477223,0.0,7.023205039922746,June,6,2009,True
2009-06-26,9.53087139303622,0.0,7.023205039922746,June,6,2009,True
2009-06-27,6.333703466449117,0.0,7.023205039922746,June,6,2009,True
2009-06-28,5.101141177731887,0.0,7.023205039922746,June,6,2009,True
2009-06-29,7.016179786146634,0.0,7.023205039922746,June,6,2009,True
2009-06-30,4.470392795687167,0.0,7.023205039922746,June,6,2009,True
2009-07-01,7.771172777119021,1.0,8.0549370489738,July,7,2009,True
2009-07-02,10.392108136821303,0.0,8.0549370489738,July,7,2009,True
2009-07-03,8.591674084956836,0.0,8.0549370489738,July,7,2009,True
2009-07-04,5.9263722077244925,0.0,8.0549370489738,July,7,2009,True
2009-07-05,4.698698201104842,0.0,8.0549370489738,July,7,2009,True
2009-07-06,5.334444702582759,0.0,8.0549370489738,July,7,2009,True
2009-07-07,8.417196676453482,0.0,8.0549370489738,July,7,2009,True
2009-07-08,8.086079250016393,0.0,8.0549370489738,July,7,2009,True
2009-07-09,9.367704650096712,0.0,8.0549370489738,July,7,2009,True
2009-07-10,9.026712922105482,0.0,8.0549370489738,July,7,2009,True
2009-07-11,6.652468372989502,0.0,8.0549370489738,July,7,2009,True
2009-07-12,9.273522061002973,0.0,8.0549370489738,July,7,2009,True
2009-07-13,8.291754179493589,0.0,8.0549370489738,July,7,2009,True
2009-07-14,8.712874596281374,0.0,8.0549370489738,July,7,2009,True
2009-07-15,4.412898304675182,0.0,8.0549370489738,July,7,2009,True
2009-07-16,6.000999081780754,0.0,8.0549370489738,July,7,2009,True
2009-07-17,5.90495835497754,0.0,8.0549370489738,July,7,2009,True
2009-07-18,3.83484439093882,0.0,8.0549370489738,July,7,2009,True
2009-07-19,6.044882066845004,0.0,8.0549370489738,July,7,2009,True
2009-07-20,8.977732268204342,0.0,8.0549370489738,July,7,2009,True
2009-07-21,4.845801159090198,0.0,8.0549370489738,July,7,2009,True
2009-07-22,8.571302766222047,0.0,8.0549370489738,July,7,2009,True
2009-07-23,9.455802268350096,0.0,8.0549370489738,July,7,2009,True
2009-07-24,5.499712537187548,1.0,8.0549370489738,July,7,2009,True
2009-07-25,9.802256112763546,0.0,8.0549370489738,July,7,2009,True
2009-07-26,6.717883189544299,0.0,8.0549370489738,July,7,2009,True
2009-07-27,7.181339165251545,0.0,8.0549370489738,July,7,2009,True
2009-07-28,8.673019277585766,0.0,8.0549370489738,July,7,2009,True
2009-07-29,9.330158678367058,0.0,8.0549370489738,July,7,2009,True
2009-07-30,5.172427127262327,1.0,8.0549370489738,July,7,2009,True
2009-07-31,8.282383514558395,0.0,8.0549370489738,July,7,2009,True
2009-08-01,8.873260426652237,1.0,8.0549370489738,August,8,2009,True
2009-08-02,6.97960037894186,0.0,8.0549370489738,August,8,2009,True
2009-08-03,11.232447438089464,0.0,8.0549370489738,August,8,2009,True
2009-08-04,11.907153456371024,1.0,8.0549370489738,August,8,2009,True
2009-08-05,6.015347571469033,0.0,8.0549370489738,August,8,2009,True
2009-08-06,8.695163027542272,0.0,8.0549370489738,August,8,2009,True
2009-08-07,11.685400478276112,1.0,8.0549370489738,August,8,2009,True
2009-08-08,8.497713370398879,0.0,8.0549370489738,August,8,2009,True
2009-08-09,8.023794847931207,0.0,8.0549370489738,August,8,2009,True
2009-08-10,7.184615653567578,0.0,8.0549370489738,August,8,2009,True
2009-08-11,6.422139647897852,0.0,8.0549370489738,August,8,2009,True
2009-08-12,8.582958418637153,1.0,8.0549370489738,August,8,2009,True
2009-08-13,9.332963853223633,0.0,8.0549370489738,August,8,2009,True
2009-08-14,12.167796788225015,0.0,8.0549370489738,August,8,2009,True
2009-08-15,15.30509388484689,0.0,8.0549370489738,August,8,2009,True
2009-08-16,8.304008222669177,0.0,8.0549370489738,August,8,2009,True
2009-08-17,4.296996390139214,0.0,8.0549370489738,August,8,2009,True
2009-08-18,6.4649741405836565,0.0,8.0549370489738,August,8,2009,True
2009-08-19,6.498414338193402,0.0,8.0549370489738,August,8,2009,True
2009-08-20,2.4248076652539954,0.0,8.0549370489738,August,8,2009,True
2009-08-21,7.154931100171967,0.0,8.0549370489738,August,8,2009,True
2009-08-22,5.295615853237348,1.0,8.0549370489738,August,8,2009,True
2009-08-23,4.9359876797793225,0.0,8.0549370489738,August,8,2009,True
2009-08-24,11.207756528995874,0.0,8.0549370489738,August,8,2009,True
2009-08-25,8.913107512198591,0.0,8.0549370489738,August,8,2009,True
2009-08-26,5.5244383000187876,0.0,8.0549370489738,August,8,2009,True
2009-08-27,6.554187418707305,0.0,8.0549370489738,August,8,2009,True
2009-08-28,8.427025837630875,0.0,8.0549370489738,August,8,2009,True
2009-08-29,6.845030634403062,0.0,8.0549370489738,August,8,2009,True
2009-08-30,6.299542338879632,0.0,8.0549370489738,August,8,2009,True
2009-08-31,7.691597878079745,0.0,8.0549370489738,August,8,2009,True
2009-09-01,6.678180816397176,1.0,8.0549370489738,September,9,2009,True
2009-09-02,10.53493009413077,1.0,8.0549370489738,September,9,2009,True
2009-09-03,18.911175633977432,1.0,8.0549370489738,September,9,2009,True
2009-09-04,15.652177836602412,0.0,8.0549370489738,September,9,2009,True
2009-09-05,21.49367241105044,0.0,8.0549370489738,September,9,2009,True
2009-09-06,16.50204277145688,1.0,8.0549370489738,September,9,2009,True
2009-09-07,12.25098264218601,0.0,8.0549370489738,September,9,2009,True
2009-09-08,11.6152389758258,0.0,8.0549370489738,September,9,2009,True
2009-09-09,13.235880709829333,0.0,8.0549370489738,September,9,2009,True
2009-09-10,15.670295092996104,0.0,8.0549370489738,September,9,2009,True
2009-09-11,9.054933548586243,0.0,8.0549370489738,September,9,2009,True
2009-09-12,5.459269229967266,0.0,8.0549370489738,September,9,2009,True
2009-09-13,13.809062312502611,0.0,8.0549370489738,September,9,2009,True
2009-09-14,17.6355058973557,0.0,8.0549370489738,September,9,2009,True
2009-09-15,14.777284035871066,0.0,8.0549370489738,September,9,2009,True
2009-09-16,13.164374034742462,0.0,8.0549370489738,September,9,2009,True
2009-09-17,11.903752364256498,1.0,8.0549370489738,September,9,2009,True
2009-09-18,7.661147520946546,1.0,8.0549370489738,September,9,2009,True
2009-09-19,7.7840182674539315,0.0,8.0549370489738,September,9,2009,True
2009-09-20,11.701341323514166,0.0,8.0549370489738,September,9,2009,True
2009-09-21,5.132153146829423,0.0,8.0549370489738,September,9,2009,True
2009-09-22,1.9782009629811232,0.0,8.0549370489738,September,9,2009,True
2009-09-23,4.981443898461027,0.0,8.0549370489738,September,9,2009,True
2009-09-24,5.6676976737541205,0.0,8.0549370489738,September,9,2009,True
2009-09-25,3.9001395079813554,0.0,8.0549370489738,September,9,2009,True
2009-09-26,5.1163626513502125,1.0,8.0549370489738,September,9,2009,True
2009-09-27,6.634632562970384,1.0,8.0549370489738,September,9,2009,True
2009-09-28,2.2504134988660156,0.0,8.0549370489738,September,9,2009,True
2009-09-29,5.159653195733749,0.0,8.0549370489738,September,9,2009,True
2009-09-30,5.0278249926545255,0.0,8.0549370489738,September,9,2009,True
2009-10-01,3.007211057981581,0.0,6.050429510546549,October,10,2009,True
2009-10-02,3.5417935742351085,0.0,6.050429510546549,October,10,2009,True
2009-10-03,4.523319082185574,0.0,6.050429510546549,October,10,2009,True
2009-10-04,4.352836383313805,0.0,6.050429510546549,October,10,2009,True
2009-10-05,3.2920758186652477,0.0,6.050429510546549,October,10,2009,True
2009-10-06,3.1795415508567593,0.0,6.050429510546549,October,10,2009,True
2009-10-07,4.521374277777583,1.0,6.050429510546549,October,10,2009,True
2009-10-08,3.423380943766163,0.0,6.050429510546549,October,10,2009,True
2009-10-09,4.2173539679330885,0.0,6.050429510546549,October,10,2009,True
2009-10-10,2.077134639201477,0.0,6.050429510546549,October,10,2009,True
2009-10-11,5.070984624717736,0.0,6.050429510546549,October,10,2009,True
2009-10-12,6.427636740957734,0.0,6.050429510546549,October,10,2009,True
2009-10-13,6.9662466242757235,0.0,6.050429510546549,October,10,2009,True
2009-10-14,6.7406603107547935,0.0,6.050429510546549,October,10,2009,True
2009-10-15,5.0100833609943605,0.0,6.050429510546549,October,10,2009,True
2009-10-16,3.321297549658533,0.0,6.050429510546549,October,10,2009,True
2009-10-17,5.248814555950167,0.0,6.050429510546549,October,10,2009,True
2009-10-18,5.864148805161591,0.0,6.050429510546549,October,10,2009,True
2009-10-19,6.360635531425409,0.0,6.050429510546549,October,10,2009,True
2009-10-20,11.402495765147084,0.0,6.050429510546549,October,10,2009,True
2009-10-21,5.864164181574291,0.0,6.050429510546549,October,10,2009,True
2009-10-22,0.99520422006343,0.0,6.050429510546549,October,10,2009,True
2009-10-23,4.584964129435425,0.0,6.050429510546549,October,10,2009,True
2009-10-24,4.896805382380248,0.0,6.050429510546549,October,10,2009,True
2009-10-25,1.7185658184494261,0.0,6.050429510546549,October,10,2009,True
2009-10-26,4.275125232814877,0.0,6.050429510546549,October,10,2009,True
2009-10-27,5.767649727022089,0.0,6.050429510546549,October,10,2009,True
2009-10-28,5.072358430657372,0.0,6.050429510546549,October,10,2009,True
2009-10-29,4.574383669992219,0.0,6.050429510546549,October,10,2009,True
2009-10-30,5.147265927443144,0.0,6.050429510546549,October,10,2009,True
2009-10-31,2.25674580738694,0.0,6.050429510546549,October,10,2009,True
2009-11-01,3.9458321021942067,0.0,6.050429510546549,November,11,2009,False
2009-11-02,6.469145987301685,0.0,6.050429510546549,November,11,2009,False
2009-11-03,5.052037423300387,0.0,6.050429510546549,November,11,2009,False
2009-11-04,6.521936945277381,0.0,6.050429510546549,November,11,2009,False
2009-11-05,7.120347910771398,0.0,6.050429510546549,November,11,2009,False
2009-11-06,6.5747902013171435,0.0,6.050429510546549,November,11,2009,False
2009-11-07,6.47210905505932,0.0,6.050429510546549,November,11,2009,False
2009-11-08,9.322248322628642,0.0,6.050429510546549,November,11,2009,False
2009-11-09,6.050429510546549,0.0,6.050429510546549,November,11,2009,False
2009-11-10,9.023149316338458,0.0,6.050429510546549,November,11,2009,False
2009-11-11,10.886728191241003,0.0,6.050429510546549,November,11,2009,False
2009-11-12,9.159020750988853,0.0,6.050429510546549,November,11,2009,False
2009-11-13,10.996887676172749,0.0,6.050429510546549,November,11,2009,False
2009-11-14,8.0132670708464,0.0,6.050429510546549,November,11,2009,False
2009-11-15,6.017159875882362,0.0,6.050429510546549,November,11,2009,False
2009-11-16,7.680383548969994,0.0,6.050429510546549,November,11,2009,False
2009-11-17,9.659382652839462,0.0,6.050429510546549,November,11,2009,False
2009-11-18,9.954981543585184,0.0,6.050429510546549,November,11,2009,False
2009-11-19,16.931600558742247,0.0,6.050429510546549,November,11,2009,False
2009-11-20,9.058276683422912,0.0,6.050429510546549,November,11,2009,False
2009-11-21,10.553317871542001,0.0,6.050429510546549,November,11,2009,False
2009-11-22,12.714770903475422,0.0,6.050429510546549,November,11,2009,False
2009-11-23,8.74566142861956,0.0,6.050429510546549,November,11,2009,False
2009-11-24,1.5103985823895876,0.0,6.050429510546549,November,11,2009,False
2009-11-25,3.0826428320197152,0.0,6.050429510546549,November,11,2009,False
2009-11-26,4.238080754009315,0.0,6.050429510546549,November,11,2009,False
2009-11-27,3.5267479803035506,0.0,6.050429510546549,November,11,2009,False
2009-11-28,8.612778343776977,0.0,6.050429510546549,November,11,2009,False
2009-11-29,8.08256025459869,0.0,6.050429510546549,November,11,2009,False
2009-11-30,4.104917992690476,0.0,6.050429510546549,November,11,2009,False
2009-12-01,3.915958154927783,0.0,6.050429510546549,December,12,2009,False
2009-12-02,4.499056745469078,0.0,6.050429510546549,December,12,2009,False
2009-12-03,2.8373870654858964,0.0,6.050429510546549,December,12,2009,False
2009-12-04,4.865738112259526,0.0,6.050429510546549,December,12,2009,False
2009-12-05,6.01000464484637,0.0,6.050429510546549,December,12,2009,False
2009-12-06,8.22322508163779,0.0,6.050429510546549,December,12,2009,False
2009-12-07,8.858079574240012,0.0,6.050429510546549,December,12,2009,False
2009-12-08,9.53777862523521,0.0,6.050429510546549,December,12,2009,False
2009-12-09,7.263683813000322,0.0,6.050429510546549,December,12,2009,False
2009-12-10,7.45922927315787,0.0,6.050429510546549,December,12,2009,False
2009-12-11,9.613373107783119,0.0,6.050429510546549,December,12,2009,False
2009-12-12,14.691453156423798,0.0,6.050429510546549,December,12,2009,False
2009-12-13,12.415423003705568,0.0,6.050429510546549,December,12,2009,False
2009-12-14,7.581780788696193,0.0,6.050429510546549,December,12,2009,False
2009-12-15,8.648570141673042,0.0,6.050429510546549,December,12,2009,False
2009-12-16,7.9744925034249565,0.0,6.050429510546549,December,12,2009,False
2009-12-17,15.279512289125886,0.0,6.050429510546549,December,12,2009,False
2009-12-18,4.456952935935257,0.0,6.050429510546549,December,12,2009,False
2009-12-19,11.832397261532048,0.0,6.050429510546549,December,12,2009,False
2009-12-20,5.322344811408674,0.0,6.050429510546549,December,12,2009,False
2009-12-21,6.835884979742171,0.0,6.050429510546549,December,12,2009,False
2009-12-22,15.650283904140476,0.0,6.050429510546549,December,12,2009,False
2009-12-23,11.12218547440153,0.0,6.050429510546549,December,12,2009,False
2009-12-24,3.7327888385854084,0.0,6.050429510546549,December,12,2009,False
2009-12-25,4.950703283916934,0.0,6.050429510546549,December,12,2009,False
2009-12-26,3.7420701377786303,0.0,6.050429510546549,December,12,2009,False
2009-12-27,3.033877444229323,0.0,6.050429510546549,December,12,2009,False
2009-12-28,5.192845539335039,0.0,6.050429510546549,December,12,2009,False
2009-12-29,9.7233138094003,0.0,6.050429510546549,December,12,2009,False
2009-12-30,10.596426802187088,0.0,6.050429510546549,December,12,2009,False
2009-12-31,12.272132531366374,0.0,6.050429510546549,December,12,2009,False
2010-01-01,9.225474833707649,0.0,7.746034568106644,January,1,2010,False
2010-01-02,8.594019277432992,0.0,7.746034568106644,January,1,2010,False
2010-01-03,7.702387593187999,0.0,7.746034568106644,January,1,2010,False
2010-01-04,15.316351222372518,0.0,7.746034568106644,January,1,2010,False
2010-01-05,11.522767133555394,0.0,7.746034568106644,January,1,2010,False
2010-01-06,11.52191173365879,0.0,7.746034568106644,January,1,2010,False
2010-01-07,4.376650040351863,0.0,7.746034568106644,January,1,2010,False
2010-01-08,4.598136120894316,0.0,7.746034568106644,January,1,2010,False
2010-01-09,5.029693749249364,0.0,7.746034568106644,January,1,2010,False
2010-01-10,4.831724941491625,0.0,7.746034568106644,January,1,2010,False
2010-01-11,5.525589493962521,0.0,7.746034568106644,January,1,2010,False
2010-01-12,10.013567967702475,0.0,7.746034568106644,January,1,2010,False
2010-01-13,9.273497215860218,0.0,7.746034568106644,January,1,2010,False
2010-01-14,4.155044204972233,0.0,7.746034568106644,January,1,2010,False
2010-01-15,15.144162291864204,0.0,7.746034568106644,January,1,2010,False
2010-01-16,16.044193701843014,0.0,7.746034568106644,January,1,2010,False
2010-01-17,8.17604893766907,0.0,7.746034568106644,January,1,2010,False
2010-01-18,12.336477436552503,0.0,7.746034568106644,January,1,2010,False
2010-01-19,10.953810158631578,0.0,7.746034568106644,January,1,2010,False
2010-01-20,6.691412820249628,0.0,7.746034568106644,January,1,2010,False
2010-01-21,10.218982336665661,0.0,7.746034568106644,January,1,2010,False
2010-01-22,5.323914772370967,0.0,7.746034568106644,January,1,2010,False
2010-01-23,4.374987530599735,0.0,7.746034568106644,January,1,2010,False
2010-01-24,3.5817521866219217,0.0,7.746034568106644,January,1,2010,False
2010-01-25,4.665751389677249,0.0,7.746034568106644,January,1,2010,False
2010-01-26,2.411313087293641,0.0,7.746034568106644,January,1,2010,False
2010-01-27,6.002942028303641,0.0,7.746034568106644,January,1,2010,False
2010-01-28,7.848223953455523,0.0,7.746034568106644,January,1,2010,False
2010-01-29,8.402355135061075,0.0,7.746034568106644,January,1,2010,False
2010-01-30,10.57684583392943,0.0,7.746034568106644,January,1,2010,False
2010-01-31,13.365824013750409,0.0,7.746034568106644,January,1,2010,False
2010-02-01,20.479834989844765,0.0,7.746034568106644,February,2,2010,False
2010-02-02,15.023554515091256,0.0,7.746034568106644,February,2,2010,False
2010-02-03,17.135666127830206,0.0,7.746034568106644,February,2,2010,False
2010-02-04,7.640402067691947,0.0,7.746034568106644,February,2,2010,False
2010-02-05,22.871553331510285,0.0,7.746034568106644,February,2,2010,False
2010-02-06,28.402644931291043,0.0,7.746034568106644,February,2,2010,False
2010-02-07,15.281706223634833,0.0,7.746034568106644,February,2,2010,False
2010-02-08,7.012308392447107,0.0,7.746034568106644,February,2,2010,False
2010-02-09,8.41435943358526,0.0,7.746034568106644,February,2,2010,False
2010-02-10,10.598471021422618,0.0,7.746034568106644,February,2,2010,False
2010-02-11,12.50731331961964,0.0,7.746034568106644,February,2,2010,False
2010-02-12,10.036841587198847,0.0,7.746034568106644,February,2,2010,False
2010-02-13,9.61076991693168,0.0,7.746034568106644,February,2,2010,False
2010-02-14,3.852591659184869,0.0,7.746034568106644,February,2,2010,False
2010-02-15,3.067441818640414,0.0,7.746034568106644,February,2,2010,False
2010-02-16,2.126265708713982,0.0,7.746034568106644,February,2,2010,False
2010-02-17,6.017266015193175,0.0,7.746034568106644,February,2,2010,False
2010-02-18,8.78456572982833,0.0,7.746034568106644,February,2,2010,False
2010-02-19,12.05916584900235,0.0,7.746034568106644,February,2,2010,False
2010-02-20,10.331534323892932,0.0,7.746034568106644,February,2,2010,False
2010-02-21,9.747027075692827,0.0,7.746034568106644,February,2,2010,False
2010-02-22,6.601779924398961,0.0,7.746034568106644,February,2,2010,False
2010-02-23,7.746034568106644,0.0,7.746034568106644,February,2,2010,False
2010-02-24,7.724446247631014,0.0,7.746034568106644,February,2,2010,False
2010-02-25,7.460717390585121,0.0,7.746034568106644,February,2,2010,False
2010-02-26,11.588980675031497,0.0,7.746034568106644,February,2,2010,False
2010-02-27,19.294567696448766,0.0,7.746034568106644,February,2,2010,False
2010-02-28,20.860823914063605,0.0,7.746034568106644,February,2,2010,False
2010-03-01,13.490740698791674,0.0,7.746034568106644,March,3,2010,False
2010-03-02,15.375375670051914,0.0,7.746034568106644,March,3,2010,False
2010-03-03,13.41466779931226,0.0,7.746034568106644,March,3,2010,False
2010-03-04,10.648276869672811,1.0,7.746034568106644,March,3,2010,False
2010-03-05,11.82425415659904,0.0,7.746034568106644,March,3,2010,False
2010-03-06,11.854116025190892,0.0,7.746034568106644,March,3,2010,False
2010-03-07,14.047243056098898,0.0,7.746034568106644,March,3,2010,False
2010-03-08,15.046773028690186,0.0,7.746034568106644,March,3,2010,False
2010-03-09,3.8097052581475297,0.0,7.746034568106644,March,3,2010,False
2010-03-10,6.601083861050136,0.0,7.746034568106644,March,3,2010,False
2010-03-11,4.696271277093726,0.0,7.746034568106644,March,3,2010,False
2010-03-12,2.6133640849335213,0.0,7.746034568106644,March,3,2010,False
2010-03-13,6.200771701639684,0.0,7.746034568106644,March,3,2010,False
2010-03-14,5.844630000456501,0.0,7.746034568106644,March,3,2010,False
2010-03-15,3.091051329204377,0.0,7.746034568106644,March,3,2010,False
2010-03-16,4.261215150239705,0.0,7.746034568106644,March,3,2010,False
2010-03-17,5.360473892854598,0.0,7.746034568106644,March,3,2010,False
2010-03-18,4.818584776101721,0.0,7.746034568106644,March,3,2010,False
2010-03-19,5.445331105244164,0.0,7.746034568106644,March,3,2010,False
2010-03-20,3.879394342317772,0.0,7.746034568106644,March,3,2010,False
2010-03-21,4.347222413846382,0.0,7.746034568106644,March,3,2010,False
2010-03-22,5.295746591882458,0.0,7.746034568106644,March,3,2010,False
2010-03-23,9.049111755660437,0.0,7.746034568106644,March,3,2010,False
2010-03-24,5.164975220091894,0.0,7.746034568106644,March,3,2010,False
2010-03-25,5.779199777249,0.0,7.746034568106644,March,3,2010,False
2010-03-26,3.8083083028010782,0.0,7.746034568106644,March,3,2010,False
2010-03-27,7.74880441745181,0.0,7.746034568106644,March,3,2010,False
